nearest_station_id,nearest_station_name,Date,Time,Vehiculos
8,IS 74,11/01/2017,4:00-5:00AM,20
8,IS 74,11/02/2017,4:00-5:00AM,17
8,IS 74,11/03/2017,4:00-5:00AM,29
8,IS 74,11/04/2017,4:00-5:00AM,1018
8,IS 74,11/05/2017,4:00-5:00AM,1016
8,IS 74,11/06/2017,4:00-5:00AM,1249
8,IS 74,11/07/2017,4:00-5:00AM,1021
8,IS 74,11/08/2017,4:00-5:00AM,1144
8,IS 74,11/09/2017,4:00-5:00AM,978
8,IS 74,11/10/2017,4:00-5:00AM,996
8,IS 74,11/11/2017,4:00-5:00AM,936
8,IS 74,11/12/2017,4:00-5:00AM,955
10,PS 314,04/07/2018,4:00-5:00AM,64
10,PS 314,04/08/2018,4:00-5:00AM,54
10,PS 314,04/09/2018,4:00-5:00AM,40
10,PS 314,04/10/2018,4:00-5:00AM,48
10,PS 314,04/11/2018,4:00-5:00AM,41
10,PS 314,04/12/2018,4:00-5:00AM,56
10,PS 314,04/13/2018,4:00-5:00AM,59
10,PS 314,04/14/2018,4:00-5:00AM,67
10,PS 314,04/15/2018,4:00-5:00AM,18
10,PS 314,09/09/2017,4:00-5:00AM,344
10,PS 314,09/10/2017,4:00-5:00AM,389
10,PS 314,09/11/2017,4:00-5:00AM,255
10,PS 314,09/12/2017,4:00-5:00AM,299
10,PS 314,09/13/2017,4:00-5:00AM,267
10,PS 314,09/14/2017,4:00-5:00AM,291
10,PS 314,09/15/2017,4:00-5:00AM,319
10,PS 314,09/16/2017,4:00-5:00AM,349
10,PS 314,09/17/2017,4:00-5:00AM,388
10,PS 314,09/23/2017,4:00-5:00AM,482
10,PS 314,09/24/2017,4:00-5:00AM,485
10,PS 314,09/25/2017,4:00-5:00AM,375
10,PS 314,09/26/2017,4:00-5:00AM,424
10,PS 314,09/27/2017,4:00-5:00AM,382
10,PS 314,09/28/2017,4:00-5:00AM,426
10,PS 314,09/29/2017,4:00-5:00AM,452
10,PS 314,09/30/2017,4:00-5:00AM,478
10,PS 314,10/01/2017,4:00-5:00AM,458
10,PS 314,10/21/2017,4:00-5:00AM,244
10,PS 314,10/22/2017,4:00-5:00AM,278
10,PS 314,10/23/2017,4:00-5:00AM,193
10,PS 314,10/24/2017,4:00-5:00AM,175
10,PS 314,10/25/2017,4:00-5:00AM,158
10,PS 314,10/26/2017,4:00-5:00AM,188
10,PS 314,10/27/2017,4:00-5:00AM,197
10,PS 314,10/28/2017,4:00-5:00AM,1205
10,PS 314,10/29/2017,4:00-5:00AM,1442
10,PS 314,10/30/2017,4:00-5:00AM,475
10,PS 314,10/31/2017,4:00-5:00AM,497
10,PS 314,11/01/2017,4:00-5:00AM,510
10,PS 314,11/02/2017,4:00-5:00AM,531
10,PS 314,11/03/2017,4:00-5:00AM,592
10,PS 314,11/04/2017,4:00-5:00AM,771
10,PS 314,11/05/2017,4:00-5:00AM,719
10,PS 314,11/06/2017,4:00-5:00AM,30
10,PS 314,11/07/2017,4:00-5:00AM,33
10,PS 314,11/08/2017,4:00-5:00AM,32
10,PS 314,11/09/2017,4:00-5:00AM,19
10,PS 314,11/10/2017,4:00-5:00AM,33
10,PS 314,11/11/2017,4:00-5:00AM,1463
10,PS 314,11/12/2017,4:00-5:00AM,1657
10,PS 314,11/13/2017,4:00-5:00AM,1234
10,PS 314,11/14/2017,4:00-5:00AM,1235
10,PS 314,11/15/2017,4:00-5:00AM,1328
10,PS 314,11/16/2017,4:00-5:00AM,1315
10,PS 314,11/17/2017,4:00-5:00AM,1474
10,PS 314,11/18/2017,4:00-5:00AM,1610
10,PS 314,11/19/2017,4:00-5:00AM,1464
13,Maspeth,03/04/2017,4:00-5:00AM,110
13,Maspeth,03/05/2017,4:00-5:00AM,109
13,Maspeth,03/06/2017,4:00-5:00AM,132
13,Maspeth,03/07/2017,4:00-5:00AM,147
13,Maspeth,03/08/2017,4:00-5:00AM,128
13,Maspeth,03/09/2017,4:00-5:00AM,125
13,Maspeth,03/10/2017,4:00-5:00AM,164
13,Maspeth,03/11/2017,4:00-5:00AM,112
13,Maspeth,03/12/2017,4:00-5:00AM,142
13,Maspeth,09/09/2017,4:00-5:00AM,417
13,Maspeth,09/10/2017,4:00-5:00AM,503
13,Maspeth,09/11/2017,4:00-5:00AM,288
13,Maspeth,09/12/2017,4:00-5:00AM,295
13,Maspeth,09/13/2017,4:00-5:00AM,318
13,Maspeth,09/14/2017,4:00-5:00AM,301
13,Maspeth,09/15/2017,4:00-5:00AM,385
13,Maspeth,09/16/2017,4:00-5:00AM,457
13,Maspeth,09/17/2017,4:00-5:00AM,458
13,Maspeth,09/23/2017,4:00-5:00AM,358
13,Maspeth,09/24/2017,4:00-5:00AM,328
13,Maspeth,09/25/2017,4:00-5:00AM,317
13,Maspeth,09/26/2017,4:00-5:00AM,317
13,Maspeth,09/27/2017,4:00-5:00AM,323
13,Maspeth,09/28/2017,4:00-5:00AM,334
13,Maspeth,09/29/2017,4:00-5:00AM,360
13,Maspeth,09/30/2017,4:00-5:00AM,1511
13,Maspeth,10/01/2017,4:00-5:00AM,1275
13,Maspeth,10/02/2017,4:00-5:00AM,989
13,Maspeth,10/03/2017,4:00-5:00AM,1010
13,Maspeth,10/04/2017,4:00-5:00AM,1072
13,Maspeth,10/05/2017,4:00-5:00AM,1014
13,Maspeth,10/06/2017,4:00-5:00AM,1088
13,Maspeth,10/07/2017,4:00-5:00AM,1082
13,Maspeth,10/08/2017,4:00-5:00AM,948
24,IS 52,01/20/2018,4:00-5:00AM,317
24,IS 52,01/21/2018,4:00-5:00AM,337
24,IS 52,01/22/2018,4:00-5:00AM,208
24,IS 52,01/23/2018,4:00-5:00AM,201
24,IS 52,01/24/2018,4:00-5:00AM,187
24,IS 52,01/25/2018,4:00-5:00AM,201
24,IS 52,01/26/2018,4:00-5:00AM,234
24,IS 52,01/27/2018,4:00-5:00AM,384
24,IS 52,01/28/2018,4:00-5:00AM,283
24,IS 52,09/23/2017,4:00-5:00AM,36
24,IS 52,09/24/2017,4:00-5:00AM,33
24,IS 52,09/25/2017,4:00-5:00AM,14
24,IS 52,09/26/2017,4:00-5:00AM,12
24,IS 52,09/27/2017,4:00-5:00AM,13
24,IS 52,09/28/2017,4:00-5:00AM,20
24,IS 52,09/29/2017,4:00-5:00AM,16
24,IS 52,09/30/2017,4:00-5:00AM,443
24,IS 52,10/01/2017,4:00-5:00AM,458
24,IS 52,10/02/2017,4:00-5:00AM,327
24,IS 52,10/03/2017,4:00-5:00AM,303
24,IS 52,10/04/2017,4:00-5:00AM,320
24,IS 52,10/05/2017,4:00-5:00AM,302
24,IS 52,10/06/2017,4:00-5:00AM,321
24,IS 52,10/07/2017,4:00-5:00AM,446
24,IS 52,10/08/2017,4:00-5:00AM,473
25,Millbrook,04/07/2018,4:00-5:00AM,65
25,Millbrook,04/08/2018,4:00-5:00AM,95
25,Millbrook,04/09/2018,4:00-5:00AM,93
25,Millbrook,04/10/2018,4:00-5:00AM,92
25,Millbrook,04/11/2018,4:00-5:00AM,83
25,Millbrook,04/12/2018,4:00-5:00AM,76
25,Millbrook,04/13/2018,4:00-5:00AM,75
25,Millbrook,04/14/2018,4:00-5:00AM,77
25,Millbrook,04/15/2018,4:00-5:00AM,80
34,White Plains,03/03/2018,4:00-5:00AM,405
34,White Plains,03/04/2018,4:00-5:00AM,582
34,White Plains,03/05/2018,4:00-5:00AM,295
34,White Plains,03/06/2018,4:00-5:00AM,236
34,White Plains,03/07/2018,4:00-5:00AM,239
34,White Plains,03/08/2018,4:00-5:00AM,196
34,White Plains,03/09/2018,4:00-5:00AM,265
34,White Plains,03/10/2018,4:00-5:00AM,366
34,White Plains,03/12/2018,4:00-5:00AM,276
34,White Plains,03/13/2018,4:00-5:00AM,199
34,White Plains,03/14/2018,4:00-5:00AM,255
34,White Plains,03/15/2018,4:00-5:00AM,252
34,White Plains,09/23/2017,4:00-5:00AM,295
34,White Plains,09/24/2017,4:00-5:00AM,288
34,White Plains,09/25/2017,4:00-5:00AM,194
34,White Plains,09/26/2017,4:00-5:00AM,150
34,White Plains,09/27/2017,4:00-5:00AM,154
34,White Plains,09/28/2017,4:00-5:00AM,145
34,White Plains,09/29/2017,4:00-5:00AM,188
34,White Plains,09/30/2017,4:00-5:00AM,316
34,White Plains,10/01/2017,4:00-5:00AM,307
46,Babylon,09/23/2017,4:00-5:00AM,312
46,Babylon,09/24/2017,4:00-5:00AM,282
46,Babylon,09/25/2017,4:00-5:00AM,213
46,Babylon,09/26/2017,4:00-5:00AM,217
46,Babylon,09/27/2017,4:00-5:00AM,201
46,Babylon,09/28/2017,4:00-5:00AM,234
46,Babylon,09/29/2017,4:00-5:00AM,243
46,Babylon,09/30/2017,4:00-5:00AM,305
46,Babylon,10/01/2017,4:00-5:00AM,329
53,Eisenhower Park,09/23/2017,4:00-5:00AM,135
53,Eisenhower Park,09/24/2017,4:00-5:00AM,155
53,Eisenhower Park,09/25/2017,4:00-5:00AM,118
53,Eisenhower Park,09/26/2017,4:00-5:00AM,143
53,Eisenhower Park,09/27/2017,4:00-5:00AM,150
53,Eisenhower Park,09/28/2017,4:00-5:00AM,117
53,Eisenhower Park,09/29/2017,4:00-5:00AM,116
53,Eisenhower Park,09/30/2017,4:00-5:00AM,182
53,Eisenhower Park,10/01/2017,4:00-5:00AM,166
53,Eisenhower Park,10/07/2017,4:00-5:00AM,57
53,Eisenhower Park,10/08/2017,4:00-5:00AM,35
53,Eisenhower Park,10/09/2017,4:00-5:00AM,10
53,Eisenhower Park,10/10/2017,4:00-5:00AM,11
53,Eisenhower Park,10/11/2017,4:00-5:00AM,14
53,Eisenhower Park,10/12/2017,4:00-5:00AM,19
53,Eisenhower Park,10/13/2017,4:00-5:00AM,22
53,Eisenhower Park,10/14/2017,4:00-5:00AM,58
53,Eisenhower Park,10/15/2017,4:00-5:00AM,37
53,Eisenhower Park,10/21/2017,4:00-5:00AM,10
53,Eisenhower Park,10/22/2017,4:00-5:00AM,12
53,Eisenhower Park,10/23/2017,4:00-5:00AM,10
53,Eisenhower Park,10/24/2017,4:00-5:00AM,8
53,Eisenhower Park,10/25/2017,4:00-5:00AM,9
53,Eisenhower Park,10/26/2017,4:00-5:00AM,6
53,Eisenhower Park,10/27/2017,4:00-5:00AM,7
53,Eisenhower Park,10/28/2017,4:00-5:00AM,6
53,Eisenhower Park,10/29/2017,4:00-5:00AM,18
53,Eisenhower Park,11/04/2017,4:00-5:00AM,89
53,Eisenhower Park,11/05/2017,4:00-5:00AM,73
53,Eisenhower Park,11/06/2017,4:00-5:00AM,123
53,Eisenhower Park,11/07/2017,4:00-5:00AM,110
53,Eisenhower Park,11/08/2017,4:00-5:00AM,126
53,Eisenhower Park,11/09/2017,4:00-5:00AM,106
53,Eisenhower Park,11/10/2017,4:00-5:00AM,132
53,Eisenhower Park,11/11/2017,4:00-5:00AM,192
53,Eisenhower Park,11/12/2017,4:00-5:00AM,194
53,Eisenhower Park,11/13/2017,4:00-5:00AM,63
53,Eisenhower Park,11/14/2017,4:00-5:00AM,58
53,Eisenhower Park,11/15/2017,4:00-5:00AM,63
53,Eisenhower Park,11/16/2017,4:00-5:00AM,59
53,Eisenhower Park,11/17/2017,4:00-5:00AM,77
53,Eisenhower Park,11/18/2017,4:00-5:00AM,102
53,Eisenhower Park,11/19/2017,4:00-5:00AM,110
57,NYBG,04/07/2018,4:00-5:00AM,988
57,NYBG,04/08/2018,4:00-5:00AM,1002
57,NYBG,04/09/2018,4:00-5:00AM,834
57,NYBG,04/10/2018,4:00-5:00AM,805
57,NYBG,04/11/2018,4:00-5:00AM,897
57,NYBG,04/12/2018,4:00-5:00AM,790
57,NYBG,04/13/2018,4:00-5:00AM,852
57,NYBG,04/14/2018,4:00-5:00AM,853
57,NYBG,04/15/2018,4:00-5:00AM,876
57,NYBG,09/23/2017,4:00-5:00AM,308
57,NYBG,09/24/2017,4:00-5:00AM,250
57,NYBG,09/25/2017,4:00-5:00AM,306
57,NYBG,09/26/2017,4:00-5:00AM,325
57,NYBG,09/27/2017,4:00-5:00AM,315
57,NYBG,09/28/2017,4:00-5:00AM,262
57,NYBG,09/29/2017,4:00-5:00AM,312
57,NYBG,09/30/2017,4:00-5:00AM,283
57,NYBG,10/01/2017,4:00-5:00AM,274
57,NYBG,10/07/2017,4:00-5:00AM,101
57,NYBG,10/08/2017,4:00-5:00AM,111
57,NYBG,10/09/2017,4:00-5:00AM,90
57,NYBG,10/10/2017,4:00-5:00AM,82
57,NYBG,10/11/2017,4:00-5:00AM,73
57,NYBG,10/12/2017,4:00-5:00AM,90
57,NYBG,10/13/2017,4:00-5:00AM,85
57,NYBG,10/14/2017,4:00-5:00AM,99
57,NYBG,10/15/2017,4:00-5:00AM,101
57,NYBG,10/28/2017,4:00-5:00AM,14
57,NYBG,10/29/2017,4:00-5:00AM,38
57,NYBG,10/30/2017,4:00-5:00AM,14
57,NYBG,10/31/2017,4:00-5:00AM,9
57,NYBG,11/01/2017,4:00-5:00AM,11
57,NYBG,11/02/2017,4:00-5:00AM,12
57,NYBG,11/03/2017,4:00-5:00AM,19
57,NYBG,11/04/2017,4:00-5:00AM,29
57,NYBG,11/05/2017,4:00-5:00AM,10
60,Division Street,03/04/2017,4:00-5:00AM,226
60,Division Street,03/05/2017,4:00-5:00AM,192
60,Division Street,03/06/2017,4:00-5:00AM,220
60,Division Street,03/07/2017,4:00-5:00AM,245
60,Division Street,03/08/2017,4:00-5:00AM,255
60,Division Street,03/09/2017,4:00-5:00AM,265
60,Division Street,03/10/2017,4:00-5:00AM,277
60,Division Street,03/11/2017,4:00-5:00AM,228
60,Division Street,03/12/2017,4:00-5:00AM,262
60,Division Street,09/09/2017,4:00-5:00AM,339
60,Division Street,09/10/2017,4:00-5:00AM,342
60,Division Street,09/11/2017,4:00-5:00AM,251
60,Division Street,09/12/2017,4:00-5:00AM,222
60,Division Street,09/13/2017,4:00-5:00AM,290
60,Division Street,09/14/2017,4:00-5:00AM,276
60,Division Street,09/15/2017,4:00-5:00AM,313
60,Division Street,09/16/2017,4:00-5:00AM,415
60,Division Street,09/17/2017,4:00-5:00AM,414
60,Division Street,09/30/2017,4:00-5:00AM,898
60,Division Street,10/01/2017,4:00-5:00AM,774
60,Division Street,10/02/2017,4:00-5:00AM,561
60,Division Street,10/03/2017,4:00-5:00AM,576
60,Division Street,10/04/2017,4:00-5:00AM,585
60,Division Street,10/05/2017,4:00-5:00AM,709
60,Division Street,10/06/2017,4:00-5:00AM,784
60,Division Street,10/07/2017,4:00-5:00AM,975
60,Division Street,10/08/2017,4:00-5:00AM,847
60,Division Street,11/04/2017,4:00-5:00AM,1689
60,Division Street,11/05/2017,4:00-5:00AM,1146
60,Division Street,11/06/2017,4:00-5:00AM,686
60,Division Street,11/07/2017,4:00-5:00AM,716
60,Division Street,11/08/2017,4:00-5:00AM,765
60,Division Street,11/09/2017,4:00-5:00AM,871
60,Division Street,11/10/2017,4:00-5:00AM,991
60,Division Street,11/11/2017,4:00-5:00AM,2436
60,Division Street,11/12/2017,4:00-5:00AM,2518
60,Division Street,11/13/2017,4:00-5:00AM,1025
60,Division Street,11/14/2017,4:00-5:00AM,992
60,Division Street,11/15/2017,4:00-5:00AM,1066
60,Division Street,11/16/2017,4:00-5:00AM,1023
60,Division Street,11/17/2017,4:00-5:00AM,1164
60,Division Street,11/18/2017,4:00-5:00AM,1014
60,Division Street,11/19/2017,4:00-5:00AM,896
61,Fresh Kills West,09/09/2017,4:00-5:00AM,111
61,Fresh Kills West,09/10/2017,4:00-5:00AM,84
61,Fresh Kills West,09/11/2017,4:00-5:00AM,134
61,Fresh Kills West,09/12/2017,4:00-5:00AM,136
61,Fresh Kills West,09/13/2017,4:00-5:00AM,144
61,Fresh Kills West,09/14/2017,4:00-5:00AM,114
61,Fresh Kills West,09/15/2017,4:00-5:00AM,135
61,Fresh Kills West,09/16/2017,4:00-5:00AM,96
61,Fresh Kills West,09/17/2017,4:00-5:00AM,95
61,Fresh Kills West,11/11/2017,4:00-5:00AM,310
61,Fresh Kills West,11/12/2017,4:00-5:00AM,328
61,Fresh Kills West,11/13/2017,4:00-5:00AM,146
61,Fresh Kills West,11/14/2017,4:00-5:00AM,149
61,Fresh Kills West,11/15/2017,4:00-5:00AM,138
61,Fresh Kills West,11/16/2017,4:00-5:00AM,167
61,Fresh Kills West,11/17/2017,4:00-5:00AM,181
61,Fresh Kills West,11/18/2017,4:00-5:00AM,343
61,Fresh Kills West,11/19/2017,4:00-5:00AM,343
62,Queens College,04/07/2018,4:00-5:00AM,327
62,Queens College,04/08/2018,4:00-5:00AM,303
62,Queens College,04/09/2018,4:00-5:00AM,347
62,Queens College,04/10/2018,4:00-5:00AM,311
62,Queens College,04/11/2018,4:00-5:00AM,347
62,Queens College,04/12/2018,4:00-5:00AM,365
62,Queens College,04/13/2018,4:00-5:00AM,330
62,Queens College,04/14/2018,4:00-5:00AM,356
62,Queens College,04/15/2018,4:00-5:00AM,417
62,Queens College,09/09/2017,4:00-5:00AM,778
62,Queens College,09/10/2017,4:00-5:00AM,769
62,Queens College,09/11/2017,4:00-5:00AM,741
62,Queens College,09/12/2017,4:00-5:00AM,699
62,Queens College,09/13/2017,4:00-5:00AM,652
62,Queens College,09/14/2017,4:00-5:00AM,715
62,Queens College,09/15/2017,4:00-5:00AM,778
62,Queens College,09/16/2017,4:00-5:00AM,943
62,Queens College,09/17/2017,4:00-5:00AM,840
62,Queens College,09/23/2017,4:00-5:00AM,492
62,Queens College,09/24/2017,4:00-5:00AM,652
62,Queens College,09/25/2017,4:00-5:00AM,265
62,Queens College,09/26/2017,4:00-5:00AM,262
62,Queens College,09/27/2017,4:00-5:00AM,281
62,Queens College,09/28/2017,4:00-5:00AM,485
62,Queens College,09/29/2017,4:00-5:00AM,303
62,Queens College,09/30/2017,4:00-5:00AM,267
62,Queens College,10/01/2017,4:00-5:00AM,256
62,Queens College,11/11/2017,4:00-5:00AM,3278
62,Queens College,11/12/2017,4:00-5:00AM,3322
62,Queens College,11/13/2017,4:00-5:00AM,3327
62,Queens College,11/14/2017,4:00-5:00AM,3322
62,Queens College,11/15/2017,4:00-5:00AM,3345
62,Queens College,11/16/2017,4:00-5:00AM,3616
62,Queens College,11/17/2017,4:00-5:00AM,3637
62,Queens College,11/18/2017,4:00-5:00AM,3266
62,Queens College,11/19/2017,4:00-5:00AM,3122
64,Queens Near Road,04/07/2018,4:00-5:00AM,74
64,Queens Near Road,04/08/2018,4:00-5:00AM,60
64,Queens Near Road,04/09/2018,4:00-5:00AM,90
64,Queens Near Road,04/10/2018,4:00-5:00AM,93
64,Queens Near Road,04/11/2018,4:00-5:00AM,91
64,Queens Near Road,04/12/2018,4:00-5:00AM,88
64,Queens Near Road,04/13/2018,4:00-5:00AM,89
64,Queens Near Road,04/14/2018,4:00-5:00AM,74
64,Queens Near Road,04/15/2018,4:00-5:00AM,72
64,Queens Near Road,09/09/2017,4:00-5:00AM,863
64,Queens Near Road,09/10/2017,4:00-5:00AM,818
64,Queens Near Road,09/11/2017,4:00-5:00AM,640
64,Queens Near Road,09/12/2017,4:00-5:00AM,637
64,Queens Near Road,09/13/2017,4:00-5:00AM,733
64,Queens Near Road,09/14/2017,4:00-5:00AM,768
64,Queens Near Road,09/15/2017,4:00-5:00AM,785
64,Queens Near Road,09/16/2017,4:00-5:00AM,866
64,Queens Near Road,09/17/2017,4:00-5:00AM,790
64,Queens Near Road,09/23/2017,4:00-5:00AM,632
64,Queens Near Road,09/24/2017,4:00-5:00AM,618
64,Queens Near Road,09/25/2017,4:00-5:00AM,497
64,Queens Near Road,09/26/2017,4:00-5:00AM,451
64,Queens Near Road,09/27/2017,4:00-5:00AM,501
64,Queens Near Road,09/28/2017,4:00-5:00AM,482
64,Queens Near Road,09/29/2017,4:00-5:00AM,541
64,Queens Near Road,09/30/2017,4:00-5:00AM,593
64,Queens Near Road,10/01/2017,4:00-5:00AM,597
64,Queens Near Road,10/07/2017,4:00-5:00AM,112
64,Queens Near Road,10/08/2017,4:00-5:00AM,100
64,Queens Near Road,10/09/2017,4:00-5:00AM,107
64,Queens Near Road,10/10/2017,4:00-5:00AM,122
64,Queens Near Road,10/11/2017,4:00-5:00AM,109
64,Queens Near Road,10/12/2017,4:00-5:00AM,120
64,Queens Near Road,10/13/2017,4:00-5:00AM,130
64,Queens Near Road,10/14/2017,4:00-5:00AM,121
64,Queens Near Road,10/15/2017,4:00-5:00AM,131
64,Queens Near Road,11/04/2017,4:00-5:00AM,55
64,Queens Near Road,11/05/2017,4:00-5:00AM,43
64,Queens Near Road,11/06/2017,4:00-5:00AM,40
64,Queens Near Road,11/07/2017,4:00-5:00AM,44
64,Queens Near Road,11/08/2017,4:00-5:00AM,56
64,Queens Near Road,11/09/2017,4:00-5:00AM,51
64,Queens Near Road,11/10/2017,4:00-5:00AM,55
64,Queens Near Road,11/11/2017,4:00-5:00AM,1197
64,Queens Near Road,11/12/2017,4:00-5:00AM,1177
64,Queens Near Road,11/13/2017,4:00-5:00AM,974
64,Queens Near Road,11/14/2017,4:00-5:00AM,961
64,Queens Near Road,11/15/2017,4:00-5:00AM,955
64,Queens Near Road,11/16/2017,4:00-5:00AM,984
64,Queens Near Road,11/17/2017,4:00-5:00AM,1372
64,Queens Near Road,11/18/2017,4:00-5:00AM,1099
64,Queens Near Road,11/19/2017,4:00-5:00AM,1175
66,Morrisania,04/07/2018,4:00-5:00AM,327
66,Morrisania,04/08/2018,4:00-5:00AM,291
66,Morrisania,04/09/2018,4:00-5:00AM,229
66,Morrisania,04/10/2018,4:00-5:00AM,188
66,Morrisania,04/11/2018,4:00-5:00AM,228
66,Morrisania,04/12/2018,4:00-5:00AM,206
66,Morrisania,04/13/2018,4:00-5:00AM,182
66,Morrisania,04/14/2018,4:00-5:00AM,276
66,Morrisania,04/15/2018,4:00-5:00AM,246
66,Morrisania,09/23/2017,4:00-5:00AM,749
66,Morrisania,09/24/2017,4:00-5:00AM,739
66,Morrisania,09/25/2017,4:00-5:00AM,506
66,Morrisania,09/26/2017,4:00-5:00AM,470
66,Morrisania,09/27/2017,4:00-5:00AM,456
66,Morrisania,09/28/2017,4:00-5:00AM,479
66,Morrisania,09/29/2017,4:00-5:00AM,494
66,Morrisania,09/30/2017,4:00-5:00AM,693
66,Morrisania,10/01/2017,4:00-5:00AM,713
66,Morrisania,11/04/2017,4:00-5:00AM,3322
66,Morrisania,11/05/2017,4:00-5:00AM,3304
66,Morrisania,11/06/2017,4:00-5:00AM,4668
66,Morrisania,11/07/2017,4:00-5:00AM,3841
66,Morrisania,11/08/2017,4:00-5:00AM,4222
66,Morrisania,11/09/2017,4:00-5:00AM,4346
66,Morrisania,11/10/2017,4:00-5:00AM,4221
66,Morrisania,11/11/2017,4:00-5:00AM,3590
66,Morrisania,11/12/2017,4:00-5:00AM,3425
73,CCNY,04/07/2018,4:00-5:00AM,806
73,CCNY,04/08/2018,4:00-5:00AM,876
73,CCNY,04/09/2018,4:00-5:00AM,499
73,CCNY,04/10/2018,4:00-5:00AM,417
73,CCNY,04/11/2018,4:00-5:00AM,393
73,CCNY,04/12/2018,4:00-5:00AM,463
73,CCNY,04/13/2018,4:00-5:00AM,450
73,CCNY,04/14/2018,4:00-5:00AM,835
73,CCNY,04/15/2018,4:00-5:00AM,865
73,CCNY,10/07/2017,4:00-5:00AM,1456
73,CCNY,10/08/2017,4:00-5:00AM,1421
73,CCNY,10/09/2017,4:00-5:00AM,885
73,CCNY,10/10/2017,4:00-5:00AM,900
73,CCNY,10/11/2017,4:00-5:00AM,1012
73,CCNY,10/12/2017,4:00-5:00AM,936
73,CCNY,10/13/2017,4:00-5:00AM,1024
73,CCNY,10/14/2017,4:00-5:00AM,1408
73,CCNY,10/15/2017,4:00-5:00AM,1491
75,PS 19,01/14/2017,4:00-5:00AM,358
75,PS 19,01/15/2017,4:00-5:00AM,336
75,PS 19,01/16/2017,4:00-5:00AM,273
75,PS 19,01/17/2017,4:00-5:00AM,427
75,PS 19,01/18/2017,4:00-5:00AM,558
75,PS 19,01/19/2017,4:00-5:00AM,682
75,PS 19,01/20/2017,4:00-5:00AM,700
75,PS 19,01/21/2017,4:00-5:00AM,986
75,PS 19,01/22/2017,4:00-5:00AM,377
75,PS 19,03/03/2018,4:00-5:00AM,449
75,PS 19,03/04/2018,4:00-5:00AM,539
75,PS 19,03/05/2018,4:00-5:00AM,385
75,PS 19,03/06/2018,4:00-5:00AM,449
75,PS 19,03/07/2018,4:00-5:00AM,351
75,PS 19,03/08/2018,4:00-5:00AM,260
75,PS 19,03/09/2018,4:00-5:00AM,430
75,PS 19,03/12/2018,4:00-5:00AM,323
75,PS 19,03/13/2018,4:00-5:00AM,580
75,PS 19,03/14/2018,4:00-5:00AM,596
75,PS 19,03/15/2018,4:00-5:00AM,566
75,PS 19,09/09/2017,4:00-5:00AM,238
75,PS 19,09/10/2017,4:00-5:00AM,261
75,PS 19,09/11/2017,4:00-5:00AM,178
75,PS 19,09/12/2017,4:00-5:00AM,201
75,PS 19,09/13/2017,4:00-5:00AM,225
75,PS 19,09/14/2017,4:00-5:00AM,200
75,PS 19,09/15/2017,4:00-5:00AM,233
75,PS 19,09/16/2017,4:00-5:00AM,265
75,PS 19,09/17/2017,4:00-5:00AM,245
75,PS 19,09/30/2017,4:00-5:00AM,1550
75,PS 19,10/01/2017,4:00-5:00AM,1429
75,PS 19,10/02/2017,4:00-5:00AM,1057
75,PS 19,10/03/2017,4:00-5:00AM,1160
75,PS 19,10/04/2017,4:00-5:00AM,1282
75,PS 19,10/05/2017,4:00-5:00AM,1275
75,PS 19,10/06/2017,4:00-5:00AM,1258
75,PS 19,10/07/2017,4:00-5:00AM,2355
75,PS 19,10/08/2017,4:00-5:00AM,2350
75,PS 19,10/09/2017,4:00-5:00AM,618
75,PS 19,10/10/2017,4:00-5:00AM,449
75,PS 19,10/11/2017,4:00-5:00AM,540
75,PS 19,10/12/2017,4:00-5:00AM,533
75,PS 19,10/13/2017,4:00-5:00AM,558
75,PS 19,10/14/2017,4:00-5:00AM,626
75,PS 19,10/15/2017,4:00-5:00AM,726
75,PS 19,10/28/2017,4:00-5:00AM,922
75,PS 19,10/29/2017,4:00-5:00AM,1069
75,PS 19,10/30/2017,4:00-5:00AM,380
75,PS 19,10/31/2017,4:00-5:00AM,548
75,PS 19,11/01/2017,4:00-5:00AM,710
75,PS 19,11/02/2017,4:00-5:00AM,578
75,PS 19,11/03/2017,4:00-5:00AM,627
75,PS 19,11/04/2017,4:00-5:00AM,1344
75,PS 19,11/05/2017,4:00-5:00AM,992
75,PS 19,11/06/2017,4:00-5:00AM,153
75,PS 19,11/07/2017,4:00-5:00AM,154
75,PS 19,11/08/2017,4:00-5:00AM,159
75,PS 19,11/09/2017,4:00-5:00AM,168
75,PS 19,11/10/2017,4:00-5:00AM,212
75,PS 19,11/11/2017,4:00-5:00AM,472
75,PS 19,11/12/2017,4:00-5:00AM,354
79,Tonawanda II,10/07/2017,4:00-5:00AM,311
79,Tonawanda II,10/08/2017,4:00-5:00AM,346
79,Tonawanda II,10/09/2017,4:00-5:00AM,247
79,Tonawanda II,10/10/2017,4:00-5:00AM,617
79,Tonawanda II,10/11/2017,4:00-5:00AM,405
79,Tonawanda II,10/12/2017,4:00-5:00AM,365
79,Tonawanda II,10/13/2017,4:00-5:00AM,421
79,Tonawanda II,10/14/2017,4:00-5:00AM,314
79,Tonawanda II,10/15/2017,4:00-5:00AM,333
80,Port Richmond,09/09/2017,4:00-5:00AM,87
80,Port Richmond,09/10/2017,4:00-5:00AM,59
80,Port Richmond,09/11/2017,4:00-5:00AM,48
80,Port Richmond,09/12/2017,4:00-5:00AM,59
80,Port Richmond,09/13/2017,4:00-5:00AM,50
